City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,San Andres,CO,12.5847,-81.7006,80.62,74,20,9.22,few clouds
698,Jacksonville,US,30.3322,-81.6556,53.6,85,100,4.0,light rain
699,Alekseyevsk,RU,57.8406,108.3492,22.48,92,100,11.7,light snow
700,Awjilah,LY,29.1081,21.2869,52.9,53,0,8.01,clear sky
701,Vila Velha,BR,-20.3297,-40.2925,76.95,85,0,3.0,clear sky
702,Okhotsk,RU,59.3833,143.3,3.56,68,37,13.71,scattered clouds
703,Chissamba,AO,-12.1667,17.3333,61.66,71,100,4.65,overcast clouds
704,Zabaykalsk,RU,49.6333,117.3167,3.47,81,91,7.99,overcast clouds
705,Murray Bridge,AU,-35.1167,139.2667,91.31,20,58,13.6,broken clouds
706,Kismayo,SO,-0.3582,42.5454,77.52,79,88,12.71,overcast clouds
707,Galle,LK,6.0367,80.217,80.91,72,49,2.55,scattered clouds
